CD200,CD14,CD45,CD45RA,CD64,CD3,CD15,CD133,CD117,CD56,HLA.DR,CD19,CD33,CD34,CD371,CD7,CD16,CD123,CD36,CD38,Celltype
0.3409389015096103,0.24534631144745028,0.36866558634004065,0.5803493431587534,0.7695023221721753,0.632247652048875,0.5884908553549717,0.5185041545025009,0.4888280921745316,0.3668471800117159,0.6834841592217668,0.6389077129984836,0.90321767078919,0.13512201965564896,0.7618279628948176,0.7146453925405696,0.2053031631882961,0.7759144388394973,0.42693603893356186,0.8215161979320026,m2
0.30733350798691506,0.38337368304262787,0.13823556814076554,0.485802730243294,0.28118929040893825,0.6437476189610755,0.30592106168604244,0.530055761657584,0.7624047877024189,0.37419456280346275,0.24115535140901428,0.6784259832625306,0.20737025066379344,0.7426078778574964,0.21700553714911813,0.6298231921935029,0.18133371010197757,0.5263203273277979,0.8124342128261723,0.6095555104951285,m1
0.34069235392993324,0.3483078130433469,0.40243693397189095,0.45960143119629415,0.3482564763895848,0.6272526986991942,0.46989793459972273,0.47948139086447755,0.5580532771682147,0.3957445244057384,0.26658834686285365,0.8404781242773622,0.3225620364083645,0.7237889086526086,0.34515644480082575,0.4752471465137813,0.24187224734170298,0.5239640548415153,0.43603473592472003,0.8960842184345643,m1
0.45164754489811365,0.6634540889337067,0.6129677287398356,0.5016956635231115,0.8568389324466134,0.6318935995499723,0.4009050821315611,0.589393366923878,0.3774020326572886,0.4459176875559375,0.2639955990478101,0.5566786821351004,0.880366335461575,0.2449239416389078,0.7823720184317624,0.5235212902871743,0.3225572097202907,0.4889616323710165,0.8072626151499087,0.701421431370438,m3
0.43901801332072726,0.7431937104177678,0.44497989005707606,0.5509858058220158,0.5280021693106821,0.61779906653274,0.5099095302634453,0.5137699560840264,0.44160131175778017,0.3909046057409651,0.5909962283476948,0.7609689140719673,0.5600368186182998,0.2597512885276948,0.37124276405037404,0.4843519588034098,0.28975947161402366,0.44330596689949664,0.7750751829312987,0.3717378416538839,m3
0.3690223791859226,0.5316999817809916,0.5465458379806074,0.5410394584881454,0.8398655629748335,0.6710882068560542,0.4244390585095326,0.5780788364712317,0.41111933257926137,0.37166523683903485,0.6093447249939883,0.48785929936603756,0.9197612253544402,0.17145498295938147,0.809836154484091,0.8422565829156747,0.13504812707307995,0.7379134951615938,0.4557400131651953,0.8410131108023995,m3
0.5051233741136643,0.337741700161235,0.5113122523257407,0.3869110777177659,0.41536955460495406,0.6121960324728286,0.4570441600096228,0.7817224711908973,0.61089354190411,0.3960574178511098,0.34317232101112966,0.5336692250853431,0.2847016451260625,0.7530952496136009,0.39372655524860406,0.32753072359064783,0.29716713022845465,0.5453686665365571,0.36372838773323385,0.5090957860028958,m1
0.3203006399094723,0.5424932257687489,0.49579240356823373,0.3942520199193472,0.7696699437043022,0.6655926103160728,0.4232412671138003,0.418758791435896,0.4802918746752252,0.32985871541353123,0.4210024934888088,0.456144068889568,0.8132310053528279,0.23704781686282284,0.7802457888695425,0.6274323857309224,0.1875457930837005,0.6946518744096442,0.6303062426431678,0.7412230827700713,m3
0.5214278883727389,0.30866583883650067,0.4726991481206442,0.39903303249561894,0.39916592745802715,0.5986031861507439,0.3741286825659087,0.8495258284824586,0.5633912319182244,0.3591720501988495,0.3713278322538939,0.6553652056918621,0.28206296695383204,0.7816519222091282,0.24701103447991768,0.6776285239214804,0.1682104133486944,0.45436779726801924,0.35232409434615986,0.7159368493309647,m1
0.356314694637044,0.30813241366656463,0.23385703052193796,0.47390266386443,0.26786085906904056,0.7632015102645674,0.2909820162437556,0.571529132957483,0.5802034842181687,0.3917315642095466,0.3010714337834479,0.6008908935241593,0.32081709456002133,0.7299310158278939,0.3457319568094816,0.6209756778503426,0.23908288756217672,0.37809040687433376,0.2686664428826353,0.8357715951963453,m1
0.3934465915798569,0.3198967588386057,0.1393780875501307,0.41595631957273144,0.40026817128325787,0.7299310538955484,0.573145232476808,0.5443063554813817,0.3072735590560229,0.41436667389376614,0.27305278157418567,0.7071474777307909,0.30946551891759944,0.7082170463446036,0.3084616844796432,0.5964247615290617,0.2591395367008699,0.4234554145276791,0.6601913178004548,0.41201926639549774,m1
0.35627687042032424,0.2825439723050424,0.06350002292802837,0.3482454307738291,0.33361142830554696,0.7301598640730598,0.41093044176347393,0.398077231688908,0.34968366780031407,0.36777507714422086,0.3922709761062,0.6016702508947398,0.3341250659214233,0.184133943705504,0.3330220868094266,0.4473212529230482,0.34792495454788297,0.5384745094301014,0.4912490320800751,0.5040808008332981,m2
0.28070497125188765,0.3292396396961851,0.4043326815626891,0.5453495048567945,0.7118088906020446,0.8044234518322974,0.5611647731443274,0.5984808543672714,0.4166763028309127,0.4096119704392511,0.5008929511796684,0.6401926960347475,0.9245548254376516,0.06692211914249008,0.6534165490424374,0.7740431803767887,0.18480082363787173,0.5829155222794955,0.3547544861072363,0.773830562446261,m2
0.2523957845351606,0.41374516034473574,0.061854300024287934,0.4551383834309575,0.35761208241951914,0.5779019848070923,0.4512271046464107,0.46595374604374046,0.3370087062733523,0.37635202416488067,0.40996847232585787,0.8883563972106159,0.2758145608718646,0.224528034380116,0.3636555379042931,0.5489452333404716,0.30374757682182907,0.5092975845067381,0.8138180565639106,0.614756069398269,m2
0.3024182737926845,0.3397552369411352,0.38209152383556855,0.6935552319831173,0.774173908401457,0.8025282731116566,0.4600240691859015,0.48125165051680835,0.35496095543176115,0.3457590579320642,0.6704762434782443,0.702323482325397,0.7529527770743424,0.21377098608276654,0.7460244841468162,0.8324385355074582,0.1327451080006753,0.7536181947398694,0.6047365280460918,0.7633802241067434,m2
0.3815947190676743,0.25188037835179866,0.36606325515401494,0.7071757621979353,0.7194410182940504,0.7573314911414712,0.45393892070410524,0.5745006247058952,0.4450376201280986,0.3942192180979254,0.6422413218646836,0.7498933980624105,0.877910244958981,0.2231327291501011,0.7750497042460042,0.8106324670597493,0.1888346133004925,0.6361915909106772,0.5570999803075463,0.8619706919270711,m2
