CD200,CD14,CD45,CD45RA,CD64,CD3,CD15,CD133,CD117,CD56,HLA.DR,CD19,CD33,CD34,CD371,CD7,CD16,CD123,CD36,CD38,Celltype,pseudotime
0.3300076744168838,0.5509605825416466,0.6388435248215913,0.7185516326310493,0.8886940512214873,0.7806533679510271,0.3881702002393364,0.4859123115059992,0.447014773110489,0.3618848383397548,0.5924297303691064,0.8388026778894175,0.9441308681120428,0.2582716080685461,0.868690581457296,0.7632378637418706,0.2228384081952084,0.8623261991228957,0.8550025786453068,0.7907332850032154,m3,10.241600637376006
0.3421200758078132,0.2268977289074542,0.2943791999840834,0.3611131805594385,0.2445403251707134,0.6370142734940999,0.3915194551902686,0.5103600109980113,0.3054981203278332,0.3104154750296624,0.3590369524297216,0.4577826693472422,0.3631125218095362,0.1782954337904781,0.5267625784695471,0.5795945675405172,0.2403757795948677,0.4852886932514761,0.2588839628507709,0.2901283309420479,m2,8.084462761133333
0.5853236062388043,0.3469328276401466,0.2951475922052469,0.4289657452788309,0.3310580476918207,0.699236532722096,0.4481600903643699,0.7759229037938438,0.6387522585895319,0.3207376269303702,0.3715747689082235,0.6449877422588604,0.2930123738834153,0.8854336246711597,0.3537788442527061,0.4172807934283266,0.2734117340120197,0.5471741986085763,0.2533875543955138,0.6269141210248476,m1,2.6453357718512134
0.315865266667843,0.2964884732727454,0.1279517409894666,0.3595251462606719,0.3734211560499125,0.6910665854356128,0.3300013965526387,0.3895926787149713,0.7472368680086712,0.364680191025191,0.3304079705029649,0.5294401737538534,0.2172798953489677,0.4399700552397128,0.3834584406597205,0.5416748381621385,0.2296961152896972,0.4197808935147369,0.86302668037445,0.711161370261227,m2,6.970408414535821
0.3409389015096103,0.2453463114474502,0.3686655863400406,0.5803493431587534,0.7695023221721753,0.632247652048875,0.5884908553549717,0.5185041545025009,0.4888280921745316,0.3668471800117159,0.6834841592217668,0.6389077129984836,0.90321767078919,0.1351220196556489,0.7618279628948176,0.7146453925405696,0.2053031631882961,0.7759144388394973,0.4269360389335618,0.8215161979320026,m2,7.579239925825136
0.307333507986915,0.3833736830426278,0.1382355681407655,0.485802730243294,0.2811892904089382,0.6437476189610755,0.3059210616860424,0.530055761657584,0.7624047877024189,0.3741945628034627,0.2411553514090142,0.6784259832625306,0.2073702506637934,0.7426078778574964,0.2170055371491181,0.6298231921935029,0.1813337101019775,0.5263203273277979,0.8124342128261723,0.6095555104951285,m1,4.797047474394216
0.3406923539299332,0.3483078130433469,0.4024369339718909,0.4596014311962941,0.3482564763895848,0.6272526986991942,0.4698979345997227,0.4794813908644775,0.5580532771682147,0.3957445244057384,0.2665883468628536,0.8404781242773622,0.3225620364083645,0.7237889086526086,0.3451564448008257,0.4752471465137813,0.2418722473417029,0.5239640548415153,0.43603473592472,0.8960842184345643,m1,3.185631723226719
0.4516475448981136,0.6634540889337067,0.6129677287398356,0.5016956635231115,0.8568389324466134,0.6318935995499723,0.4009050821315611,0.589393366923878,0.3774020326572886,0.4459176875559375,0.2639955990478101,0.5566786821351004,0.880366335461575,0.2449239416389078,0.7823720184317624,0.5235212902871743,0.3225572097202907,0.4889616323710165,0.8072626151499087,0.701421431370438,m3,10.913666352383988
0.4390180133207272,0.7431937104177678,0.444979890057076,0.5509858058220158,0.5280021693106821,0.61779906653274,0.5099095302634453,0.5137699560840264,0.4416013117577801,0.3909046057409651,0.5909962283476948,0.7609689140719673,0.5600368186182998,0.2597512885276948,0.371242764050374,0.4843519588034098,0.2897594716140236,0.4433059668994966,0.7750751829312987,0.3717378416538839,m3,10.591491944145847
0.3690223791859226,0.5316999817809916,0.5465458379806074,0.5410394584881454,0.8398655629748335,0.6710882068560542,0.4244390585095326,0.5780788364712317,0.4111193325792613,0.3716652368390348,0.6093447249939883,0.4878592993660375,0.9197612253544402,0.1714549829593814,0.809836154484091,0.8422565829156747,0.1350481270730799,0.7379134951615938,0.4557400131651953,0.8410131108023995,m3,9.137057958095848
0.5051233741136643,0.337741700161235,0.5113122523257407,0.3869110777177659,0.415369554604954,0.6121960324728286,0.4570441600096228,0.7817224711908973,0.61089354190411,0.3960574178511098,0.3431723210111296,0.5336692250853431,0.2847016451260625,0.7530952496136009,0.393726555248604,0.3275307235906478,0.2971671302284546,0.5453686665365571,0.3637283877332338,0.5090957860028958,m1,2.739480040448178
