pdf
-27.29929
-19.89283
-31.080936
-21.221367
-23.19617
-25.296112
-27.747768
-31.124722
-23.297306
-21.30026
-29.636688
-30.231318
-9.872322
-26.344023
-31.479963
-30.360958
-18.864502
-26.995726
-30.02557
-20.331352
-22.113667
-31.693134
-16.951359
-31.936083
-28.205551
-25.349121
-29.155344
-19.821598
-22.884016
-25.75729
-26.17505
-16.84698
-31.122799
-23.589836
-20.346764
-21.198555
-26.234638
-24.570576
-21.776348
-24.974419
-27.531013
-24.823326
-29.86761
-20.50045
-20.88416
-23.807842
-23.786081
-27.46445
-27.864609
-24.70924
-11.709602
-29.065119
-24.869888
-27.708632
-22.034103
-22.277351
-22.149395
-26.848896
-27.429432
-32.81037
-26.018562
-28.16324
-16.307854
-22.359398
-31.40962
-22.90056
-25.133762
-24.293
-27.68425
-22.881376
-25.186174
-27.845657
-30.686094
-20.947105
-32.542313
-25.072369
-25.587015
-30.305407
-26.973267
-29.168262
-27.58914
-28.006824
-19.48481
-17.451637
-28.59734
-30.877958
-22.755093
-21.096886
-26.098858
-32.149193
-20.221508
-25.890488
-13.026669
-28.183275
-23.94793
-29.22709
-22.40253
-23.960835
-27.172321
-27.17995
-20.156487
-29.058403
-20.783905
-29.793688
-21.510963
-28.164272
-16.698723
-17.279224
-23.126646
-29.374638
-25.45517
-29.696522
-29.269749
-22.834522
-31.376204
-26.845932
-23.143196
-28.977715
-32.34764
-26.917198
-19.958382
-24.173018
-30.13876
-27.148342
-18.975441
-17.242256
-32.052864
-30.343843
-30.65286
-23.321478
-21.822182
-19.26953
-22.995274
-23.715288
-30.672619
-17.320442
-27.71434
-31.914288
-33.925957
-23.394844
-23.60458
-31.14625
-22.847824
-27.967884
-25.588167
-26.044552
-26.439865
-22.577293
-19.454422
-16.963955
-28.078194
-6.278221
-23.218073
-31.855864
-26.838232
-27.382778
-25.175774
-24.903427
-26.15025
-22.651445
-28.628954
-23.78376
-31.291033
-23.353981
-17.9189
-31.73449
-14.392403
-26.828167
-31.626232
-27.230314
-26.784212
-23.67501
-20.209328
-12.79026
-24.422466
-27.142704
-24.937313
-33.995934
-26.117527
-25.207176
-24.156626
-31.211138
-21.392508
-30.149158
-18.538671
-19.508415
-18.883518
-32.776787
-24.932163
-24.229591
-35.160477
-29.909372
-29.520657
-17.576195
-21.36925
-18.732185
-28.489983
-19.82742
-29.63852
-25.378872
-19.356644
-26.087154
-20.863161
-23.502401
-17.651157
-20.991287
-28.801683
-24.177464
-31.119606
-21.92944
-24.691599
-19.897041
-28.338722
-26.789307
-19.077997
-16.349571
-28.516098
-20.362505
-27.291561
-29.954102
-24.346628
-32.652443
-20.76704
-15.68248
-22.533897
-19.069458
-17.481936
-34.570023
-16.298597
-25.849571
-26.801458
-23.382523
-22.247755
-26.680847
-25.509811
-28.919163
-29.552769
-27.585327
-15.893166
-25.14787
-27.633636
-16.468174
-27.224577
-28.210827
-31.851662
-18.807144
-28.548374
-13.815235
-24.986334
-24.995619
-18.885853
-25.829937
-26.24224
-29.338896
-23.044907
-28.385374
-33.060974
-27.082397
-28.895027
-15.415791
-30.54058
-22.214954
-28.856716
-16.841293
-25.179186
-30.108307
-24.34189
-28.58532
-21.18304
-8.527748
-29.573215
-31.599087
-17.024513
-29.751183
-24.330128
-24.244438
-24.37797
-32.232838
-30.13674
-30.561718
-22.688114
-28.792183
-22.956718
-22.044945
-23.358608
-26.573841
-31.305807
-18.560629
-25.578377
-25.941776
-9.485523
-21.967587
-32.92387
-22.733856
-26.078026
-19.27861
-32.089252
-16.00364
-21.079443
-20.395966
-25.104868
-31.082108
-25.269705
-26.54462
-14.274902
-29.570953
-24.75371
-24.48814
-24.347797
-29.390137
-20.658062
-21.741848
-22.155363
-20.133755
-26.7958
-23.890366
-30.951103
-30.37299
-31.56242
-20.392715
-25.964031
-29.569347
-25.170101
-28.016335
-24.62825
-27.433887
-27.940304
-17.942068
-21.476894
-26.57816
-28.67648
-31.85135
-25.733116
-22.409294
-30.841595
-28.01636
-29.783361
-29.171644
-28.78385
-23.648485
-24.606472
-20.125793
-24.966867
-13.755501
-20.372234
-24.56188
-24.853195
-31.798912
-25.714586
-23.930922
-30.008219
-22.568424
-18.150768
-19.104502
-18.940752
-28.24744
-30.21315
-21.301615
-21.298233
-19.352753
-28.624308
-32.43236
-18.431282
-19.433384
-30.824131
-26.676346
-27.30334
-24.064075
-18.902481
-29.119469
-27.76402
-25.062374
-26.257935
-31.567932
-28.086838
-28.235382
-15.885895
-29.07619
-17.263678
-26.74255
-27.303669
-29.750286
-31.061956
-22.680365
-32.669876
-26.22211
-25.748184
-24.278812
-29.125856
-22.886208
-29.005926
-23.25215
-16.287548
-21.960892
-29.718634
-34.95966
-26.089617
-24.48936
-26.013988
-25.502977
-28.942738
-21.302317
-16.940517
-27.777973
-23.547852
-20.829224
-29.018602
-20.34357
-25.93537
-29.840336
-24.347822
-31.403257
-24.7182
-30.71619
-23.838354
-16.899227
-35.85634
-26.839067
-22.384941
-28.72893
-29.297037
-28.382778
-24.746738
-22.852064
-23.028713
-20.49733
-19.8186
-26.187801
-32.898018
-21.79705
-23.64937
-22.005884
-25.208828
-27.573368
-26.330124
-26.38094
-27.551014
-25.143353
-24.448742
-26.335293
-31.834486
-27.017374
-23.655039
-27.244137
-29.451729
-24.007828
-26.954681
-26.238739
-31.391068
-26.49126
-21.825752
-17.769133
-19.058096
-31.669434
-32.251923
-20.584747
-19.61049
-25.636757
-24.916729
-29.564142
-30.049667
-21.44736
-29.706627
-30.788826
-24.35111
-26.203997
-15.768299
-21.027538
-21.93213
-29.602682
-35.086624
-24.073965
-14.378046
-27.780128
-24.700985
-31.272858
-31.223719
-29.27504
-27.812326
-17.471397
-30.01929
-27.137314
-31.340359
-27.802336
-26.331547
-24.143768
-25.23949
-25.476856
-23.978111
-24.720913
-20.79794
-31.275385
-26.795616
-24.623257
-24.671013
-29.26138
-18.849749
-30.664707
-14.993572
-19.435627
-19.757141
-27.337137
-27.409908
-24.35614
-24.936138
-29.402899
-30.272236
-28.631628
-32.048927
-25.643105
-20.377382
-23.569195
-30.959475
-24.958511
-24.872257
-6.3706264
-31.265602
-26.265154
-27.306026
-25.296366
-15.220343
-26.67843
-24.875587
-25.242607
-26.825272
-30.21176
-17.805351
-26.461779
-21.848248
-24.640503
0.53637314
-26.050755
-27.54774
-19.83353
-28.631695
-28.812477
-28.5789
-26.350164
-26.492722
-22.324585
-25.359764
-24.890934
-26.246967
-23.508312
-25.24247
-22.588251
-12.258398
-22.566956
-25.12921
-21.751492
-29.098448
-22.920261
-23.828106
-25.826931
-26.741152
-29.506243
-33.689194
-18.742126
-22.343628
-29.998907
-27.677769
-29.281525
-32.991776
-25.94443
-16.77898
-31.92826
-26.514702
-23.271706
-22.659998
-22.790546
-26.10387
-31.60544
-20.0256
-25.961027
-23.788033
-24.486542
-11.455381
-23.439579
-22.572575
-31.68193
-31.846096
-22.516161
-18.190002
-25.120733
-21.59065
-21.755898
-28.254383
-30.128483
-29.581406
-32.693344
-28.7801
-29.76136
-28.595392
-28.49184
-24.135231
-27.226366
-28.17976
-26.16478
-32.244217
-29.666338
-22.550451
-26.165527
-23.668272
-28.37153
-31.343826
-31.239796
-28.989527
-24.209267
-30.726059
-25.093147
-29.779491
-26.62185
-27.671394
-25.243103
-25.493397
-28.998383
-25.800987
-31.123322
-29.789831
-27.365732
-30.271275
-24.975431
-21.024292
-26.942919
-29.141924
-23.790462
-28.982925
-31.484379
-25.58456
-23.270592
-25.850634
-26.502663
-24.938396
-32.68293
-21.181198
-20.495796
-21.139194
-28.382671
-23.183205
-25.91615
-31.4719
-18.222992
-25.493465
-28.583622
-28.667427
-19.598099
-31.219482
-22.762901
-17.180946
-29.765331
-26.597141
-21.806839
-18.08892
-26.145329
-18.78418
-30.997402
-20.56287
-20.237358
-29.037514
-26.811386
-29.182255
-25.436253
-32.984615
-25.384953
-28.376204
-30.002691
-31.4278
-24.668594
-29.914272
-34.1434
-22.965641
-18.937323
-28.26947
-26.840496
-28.183256
-20.983532
-23.807535
-20.343807
-18.00971
-12.25465
-27.55192
-27.128813
-31.033058
-18.033302
-23.888496
-24.61173
-20.79218
-21.437206
-23.039104
-27.35262
-22.337273
-19.988197
-29.290964
-30.51019
-28.93153
-23.486286
-30.660875
-25.356441
-23.086075
-26.604218
-26.318363
-21.989853
-22.61801
-20.986378
-19.909906
-30.383177
-29.75161
-28.515179
-24.00734
-29.891819
-19.617018
-29.85589
-29.119877
-30.777452
-30.348661
-28.975039
-27.081432
-33.301186
-21.325764
-31.951015
-31.272089
-24.760426
-26.922
-27.646229
-28.922077
-22.563929
-30.80077
-27.61597
-25.427822
-27.038584
-27.277122
-28.72795
-25.482838
-26.716187
-23.643932
-33.15317
-28.49088
-28.172915
-25.789082
-30.219683
-21.68718
-29.513676
-31.943575
-21.219828
-23.59798
-13.579929
-20.890068
-24.300568
-23.737211
-16.364761
-25.56693
-31.359537
-21.673893
-19.573292
-27.060436
-28.350319
-27.746296
-20.719631
-14.522486
-32.322327
-17.09816
-24.12004
-22.944946
-31.077028
-26.415234
-30.826006
-22.025845
-27.054455
-25.792305
-30.409424
-23.207731
-21.015348
-33.669857
-22.055374
-20.356304
-16.76593
-25.970768
-31.993303
-22.894205
-31.432013
-28.110376
-26.347431
-34.923668
-19.560791
-24.423132
-25.774567
-19.677357
-32.69683
-21.121277
-22.00637
-24.376305
-33.381268
-24.27473
-30.815735
-30.208746
-23.311415
-16.788464
-24.685835
-28.081854
-27.598705
-29.675495
-20.30724
-22.201801
-33.348553
-25.381094
-24.78558
-20.686161
-23.905169
-30.617718
-27.345821
-32.955425
-24.770857
-30.930435
-11.580879
-25.131233
-23.229107
-24.039463
-22.293736
-31.466404
-25.073162
-16.054256
-23.196482
-30.575031
-21.143486
-25.52191
-26.824543
-28.876148
-26.320683
-32.925972
-25.448883
-31.057915
-31.635773
-30.868477
-23.13938
-10.301895
-25.059952
-29.513432
-16.910332
-30.572842
-22.05103
-29.944115
-22.525177
-27.660809
-33.715775
-24.803917
-24.190496
-26.426691
-12.648102
-24.953289
-25.477585
-30.378153
-22.91599
-22.402515
-26.638103
-31.923292
-27.62746
-29.465397
-27.952936
-21.290684
-22.563465
-31.8246
-28.321545
-22.26133
-28.293026
-21.799412
-22.111725
-30.992882
-26.356804
-29.293953
-15.61795
-23.850552
-18.203424
-18.71838
-25.561546
-24.544106
-31.30884
-23.831299
-27.562624
-17.58855
-20.421186
-26.600319
-29.286856
-30.405869
-17.897984
-31.845146
-24.972166
-21.18861
-21.631502
-11.443771
-27.773636
-31.222801
-26.553368
-20.929504
-21.710972
-23.681965
-21.253624
-24.20827
-32.02575
-26.520681
-27.723421
-24.592152
-28.055737
-27.65912
-33.00007
-20.162868
-14.190956
-25.669504
-23.782848
-27.502956
-29.388706
-32.167286
-22.120682
-27.395306
-12.444576
-26.313686
-22.630812
-24.451805
-26.39867
-29.69247
-25.534605
-22.074043
-24.2072
-29.119701
-24.886469
-24.962542
-25.775154
-28.27605
-27.819366
-20.596651
-24.800936
-29.005352
-30.622765
-31.813509
-29.860306
-28.320126
-32.187737
-29.279884
-28.373737
-27.47573
-20.458578
-27.728073
-31.153671
-27.209785
-28.874765
-21.173836
-31.64816
-27.309978
-24.295929
-32.332626
-19.946774
-17.315777
-27.528072
-29.603645
-24.456314
-18.59853
-29.074549
-30.027794
-13.789406
-32.581913
-25.305405
-22.042946
-19.3428
-20.87933
-28.235664
-29.188957
-28.306362
-26.557817
-30.563332
-25.360245
-15.485447
-27.056242
-13.660301
-22.397663
-29.428055
-22.331858
-21.450005
-14.919132
-23.257298
-26.71996
-25.711353
-22.44775
-18.090813
-32.66823
-16.226715
-26.384998
-32.46221
-24.674139
-28.597404
-17.985758
-22.178371
-30.612144
-20.62477
-28.790173
-19.852726
-23.357761
-29.497545
-18.606598
-29.52164
-27.092957
-27.46166
-24.463696
-22.875519
-23.43471
-22.911755
-28.261839
-31.113497
-26.665165
-24.605007
-28.158007
-20.403088
-16.527578
-25.947084
-21.809534
-30.191963
-30.167543
-33.87966
-23.45051
-30.23509
-20.34981
-26.948439
-25.831345
-34.45733
-26.642979
-33.70249
-28.489006
-31.509306
-27.107752
-29.560051
-17.85741
-21.929771
-24.092245
-26.545753
-21.021774
-30.443233
-20.482105
-30.37241
-23.919239
-24.149414
-26.86525
-30.035967
-33.451447
-20.118885
-26.04926
-29.210634
-28.064493
-25.16099
-32.15352
-21.765514
-31.416939
-26.532188
-16.791052
-26.086155
-27.629494
-22.656124
-30.108974
-27.24878
-27.455544
-22.47673
-21.690208
-24.528725
-19.821848
-25.929268
-32.078285
-23.623497
-32.5823
-30.7196
-21.959091
-26.263357
-29.308468
-25.833628
-22.867874
-21.730505
-18.761683
-18.712938
-21.20243
-21.917171
-14.762482
-22.13076
-31.918999
-24.208529
-22.570164
-28.225956
-21.296242
-19.74022
-18.590324
-28.102116
-28.0865
-21.560694
-27.00414
-14.723534
-28.669933
-21.118633
-31.060696
-31.54578
-24.26195
-21.451233
-27.651194
-25.658535
-27.444275
-24.435366
-28.036871
-30.057983
-25.690845
-25.340673
-25.10559
-20.94646
-28.925873
-26.091312
-21.997128
-24.976547
-26.879147
-23.07417
-30.180386
-22.179743
-34.62137
-23.688555
-19.02042
-29.039127
-30.53393
-13.598808
-27.085188
-31.322975
-33.13008
-30.563053
-22.125366
-25.396675
-31.733612
-31.678005
-27.163338
-22.407108
-27.071125
-28.773607
-17.923008
-20.586561
-33.00585
-18.852518
-22.838753
-21.010254
-21.180065
-21.33366
-28.42221
-32.062775
-31.682384
-26.043768
-29.343073
-31.552044
-28.45316
-25.76948
-21.994858
-24.637684
-28.692062
-27.432724
-22.438614
-12.645981
-17.02452
-22.414825
-22.74979
-29.216805
-29.934423
-25.533552
-26.914932
-17.89526
-22.63826
-22.789104
-23.806576
-30.597586
-30.42568
-24.965952
-22.365131
-21.51918
-34.129025
-33.81533
-22.94215
-31.573828
-13.691368
-21.8214
-18.62392
-32.43882
-30.50532
-27.853369
-31.079334
-16.459927
-30.27946
-17.874603
-14.673157
-27.79191
-32.2595
-20.83883
-25.117195
-24.747866
-18.786165
-20.871792
-22.866169
-26.308483
-27.80136
-30.379408
-26.563644
-23.416954
-34.336872
-29.711218
-20.317753
-21.434223
-30.260967
-19.09605
-29.552902
-24.90197
-25.38489
-31.851406
-18.330242
-14.3654785
-25.222395
-28.365976
-26.66164
-14.492657
-9.740398
-26.72559
-19.787994
-30.180033
-31.682053
-30.711458
-26.670225
-28.741766
-26.267792
-9.033154
-26.237867
-28.93127
-26.88733
-19.523829
-26.306267
-21.912281
-20.35115
-25.58042
-26.262445
-25.186136
-23.256027
-23.459915
-25.232117
-29.38599
-27.695498
-26.875208
-28.190403
-20.882671
-28.898785
-27.847765
-23.157036
-23.402847
-30.394478
-23.620544
-6.2782516
-28.207298
-25.46278
-19.83727
-25.317986
-28.28571
-22.420406
-24.686642
-30.84286
-31.3135
-30.34951
-28.58662
-24.856823
-24.203352
-20.37697
-25.396063
-21.474602
-21.897839
-31.749107
-20.807758
-30.697338
-22.686325
-18.90503
-25.045996
-22.322742
-26.768091
-27.978456
-23.15767
-29.741833
-22.544315
-25.149094
-27.678848
-31.61137
-28.094877
-26.999767
-31.279202
-19.263868
-32.450935
-20.995926
-31.91584
-25.745441
-29.858576
-15.730759
-18.830687
-25.719503
-26.150856
-21.298962
-25.23539
-26.165388
-19.262724
-27.095644
-17.026127
-25.613634
-29.148472
-23.562565
-25.160301
-24.251148
-20.308723
-25.776207
-23.728664
-16.011173
-23.627426
-19.541275
-20.061073
-27.52136
-28.223635
-29.932287
-27.03753
-29.436123
-26.633396
-24.064003
-27.476337
-29.879261
-25.584858
-24.271091
-21.0629
-27.895027
-19.617313
-26.76302
-23.043552
-24.071749
-29.420732
-31.659304
-26.107393
-30.87515
-27.435566
-29.171097
-25.08372
-22.118435
-20.670849
-17.289333
-30.639444
-30.250465
-30.621132
-23.41631
-28.947674
-18.210464
-29.85075
-25.64365
-31.44518
-18.041706
-28.816399
-26.830156
-15.39082
-17.315758
-29.65264
-26.906649
-23.470655
-26.754337
-24.978899
-28.988373
-22.229826
-22.421955
-18.14435
-26.195398
-25.625124
-29.696321
-22.40581
-23.54972
-22.653793
-27.380547
-20.468494
-26.725552
-29.149508
-27.11856
-29.060068
-27.743576
-28.116598
-28.293627
-26.62415
-25.302605
-20.21114
-22.026072
-24.730114
-30.931936
-24.60382
-27.456833
-17.74374
-22.677746
-22.65762
-24.300182
-21.165073
-23.404474
-24.634996
-26.489395
-28.794582
-17.79663
-27.805573
-30.27632
-27.352497
-30.097546
-29.430733
-23.036888
-24.347004
-28.910393
-21.450962
-31.520256
-22.815811
-26.927708
-20.668911
-30.511616
-28.77356
-26.366627
-24.538906
-24.803741
-33.23206
-10.383385
-31.408014
-24.01341
-23.114235
-25.154419
-16.80954
-13.560467
-29.860296
-23.71996
-29.495296
-24.207901
-31.706707
-21.940386
-28.55132
-18.672173
-22.042154
-30.925688
-25.295044
-22.935858
-22.645405
-31.65655
-28.369156
-21.424074
-26.2695
-16.790827
-24.894463
-8.043137
-24.87402
-22.852356
-23.997295
-24.483025
-27.0363
-20.776539
-28.892807
-26.06117
-26.014915
-19.280842
-16.341158
-27.48904
-12.823488
-27.499737
-24.097054
-25.562752
-20.261154
-26.435518
-18.988735
-16.894321
-22.38972
-26.869543
-16.789684
-18.868462
-27.108543
-24.636337
-20.409008
-27.907433
-24.689255
-17.510668
-19.031384
-21.64642
-29.05597
-25.245771
-26.545994
-23.265406
-32.52327
-30.306404
-16.086052
-14.100361
-29.56999
-22.203852
-25.31022
-35.62757
-26.804733
-22.05613
-28.478943
-25.361576
-26.294083
-25.617062
-21.917397
-17.808022
-26.796648
-31.615347
-18.91861
-20.971325
-32.368908
-33.255157
-25.19181
-21.525743
-11.592083
-22.89272
-13.451036
-21.75127
-31.068314
-28.55203
-31.47579
-20.428566
-29.102606
-24.914204
-19.831127
-34.700096
-23.32356
-22.660511
-33.743584
-24.23354
-24.609797
-27.601452
-30.052933
-29.677877
-28.604698
-23.717644
-15.67144
-24.773607
-23.932533
-20.33514
-28.94704
-25.641281
-15.004761
-18.327484
-31.149088
-21.95736
-34.200603
-23.78458
-23.480068
-21.147083
-30.254917
-14.75227
-25.240257
-32.457314
-26.145771
-28.325344
-21.294674
-26.399525
-22.634718
-27.36813
-32.204872
-18.08863
-27.443375
-17.18488
-33.170616
-26.771168
-23.631718
-17.016037
-24.749384
-23.539227
-18.096973
-29.941465
-19.986488
-23.95713
-27.197397
-26.52346
-26.550209
-31.734362
-21.03528
-21.95766
-29.688189
-26.859154
-23.097618
-19.689596
-32.758232
-28.207321
-25.655516
-24.80448
-29.861874
-33.52433
-21.45762
-27.26391
-22.525192
-26.227077
-27.739172
-16.300964
-28.739233
-17.791016
-32.918938
-25.0195
-21.436481
-20.070248
-23.331825
-29.904898
-30.886593
-17.12664
-22.817747
-25.613752
-24.92471
-15.573624
-23.601957
-20.336197
-26.19297
-19.314869
-27.847866
-23.615925
-24.0471
-27.110556
-27.704628
-23.755825
-27.110756
-20.36689
-28.87593
-30.939941
-20.992783
-28.025276
-29.83206
-23.655872
-28.140644
-24.83836
-30.213943
-25.119202
-31.023808
-23.151375
-16.283882
-25.683228
-24.73899
-22.238049
-27.472452
-28.600382
-31.206003
-19.696186
-27.039265
-22.311481
-32.280403
-14.855789
-18.709465
-31.688053
-32.345127
-26.014359
-25.705051
-22.159931
-29.207842
-24.966291
-23.67033
-20.811558
-23.00319
-19.633749
-27.368853
-22.694313
-22.222567
-21.507248
-32.587772
-27.035358
-15.107903
-20.399609
-27.83036
-25.06955
-27.480148
-26.251907
-11.383076
-25.880707
-22.396954
-23.510582
-23.211632
-25.065773
-22.725033
-18.574951
-25.545464
-24.723082
-30.984005
-28.650806
-28.846481
-31.509079
-29.985443
-28.836126
-24.638885
-28.745735
-21.005974
-15.603981
-30.53125
-23.141869
-29.41155
-31.009214
-24.600166
-19.092403
-31.218668
-24.13863
-29.472504
-26.86309
-19.429382
-25.604107
-29.950428
-26.67517
-10.620905
-29.147451
-23.624277
-25.431768
-28.582596
-34.553387
-17.610752
-25.21744
-24.58628
-26.43621
-26.533344
-22.962318
-27.811274
-28.751484
-32.54351
-31.903078
-29.993021
-29.385132
-19.849798
-23.423418
-23.447018
-20.560213
-31.544163
-29.291018
-15.046913
-25.823208
-26.68748
-30.74738
-13.608509
-29.554958
-27.825916
-24.597223
-29.772919
-30.191442
-30.065012
-28.31869
-31.42144
-24.573442
-29.869392
-28.306297
-19.44095
-27.531488
-31.116432
-23.714916
-28.53331
-21.16573
-21.060112
-18.845924
-27.598965
-28.375277
-27.214653
-23.881706
-28.561295
-24.487328
-23.350512
-25.448402
-23.246885
-25.00608
-19.206896
-30.643847
-28.401062
-34.63456
-26.37381
-28.464558
-22.147457
-24.077232
-26.481197
-26.693714
-25.920174
-26.610203
-28.979095
-26.228941
-31.98201
-17.839771
-21.833347
-26.989012
-30.438946
-19.321812
-32.442757
-29.919975
-32.03313
-23.421467
-23.768284
-32.53531
-29.007143
-30.146973
-30.067787
-14.9995575
-30.935022
-20.227224
-30.167263
-23.551544
-28.065266
-28.167908
-17.233376
-27.318153
-25.40277
-27.976543
-30.924011
-27.692814
-32.05066
-30.839745
-28.174112
-21.3317
-14.896244
-17.569056
-31.181473
-23.909187
-18.474419
-25.630558
-28.37836
-34.027927
-27.934416
-21.051712
-26.663479
-17.751125
-14.407227
-29.899143
-28.293072
-19.70506
-29.10751
-31.840405
-28.746588
-26.241577
-21.654924
-20.367912
-23.120455
-31.407578
-23.017666
-21.060398
-19.913372
-32.420273
-26.709993
-32.020096
-26.315292
-29.432007
-26.655231
-29.97611
-24.569466
-23.438644
-18.708035
-32.602554
-20.78476
-25.261839
-31.496794
-23.094635
-22.64727
-22.598877
-28.27342
-17.742462
-21.461742
-25.525414
-23.561665
-24.374153
-18.495737
-26.624542
-16.7835
-27.500193
-24.379646
-28.350666
-25.255863
-27.613796
-32.76333
-28.412727
-24.739973
-25.07819
-23.95521
-25.431534
-26.475277
-26.725073
-30.254692
-22.927078
-21.949722
-24.29943
-28.367609
-28.604046
-31.510931
-22.264965
-23.210571
-24.522488
-25.501364
-19.758947
-23.438686
-28.00335
-30.896309
-30.17556
-31.80551
-16.498577
-21.903812
-33.331898
-32.3692
-35.47162
-23.645128
-26.374119
-25.586319
-22.274956
-23.359737
-24.979546
-26.08331
-30.771461
-27.512157
-26.76584
-26.141022
-28.272009
-27.261812
-27.45535
-27.10812
-23.822697
-27.022243
-25.410704
-25.717468
-16.88845
-20.194992
-22.41787
-19.589684
-24.817108
-25.57707
-25.440973
-28.144854
-30.284441
-29.279163
-19.565018
-27.501984
-20.792566
-28.349358
-27.663322
-29.675976
-27.013096
-24.934544
-31.839752
-27.351418
-30.854496
-23.356476
-26.351078
-16.646385
-27.324871
-23.742872
-21.538624
-24.046051
-31.498516
-18.394936
-25.788387
-22.104652
-28.854973
-28.870756
-30.654873
-13.533276
-30.941845
-30.375206
-29.507404
-26.075918
-23.733822
-26.3027
-25.316402
-28.179787
-12.564747
-23.16172
-26.222443
-23.273764
-33.336384
-20.813087
-24.161081
-28.188812
-26.950453
-27.687054
-15.676304
-32.965687
-27.345787
-31.986542
-28.246784
-25.379864
-22.455349
-24.856934
-25.304264
-29.227623
-24.012177
-31.738396
-26.355652
-26.003918
-17.92897
-32.49556
-23.50446
-18.675611
-31.860403
-27.1441
-23.85062
-24.452507
-30.527845
-29.445679
-23.822632
-29.281553
-29.760376
-23.4254
-27.501226
-22.244938
-25.091026
-33.40101
-19.232327
-27.815166
-29.717154
-28.001984
-23.831364
-20.677048
-28.966198
